ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,GOOD_REPUTATION
5009131,F,0,0,0,4,3,4,2,0,4,7,1,0,0,0,UNKOWN,1.0,-11,C,1
5009133,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5009134,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5009135,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-46,X,1
5009136,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,C,1
5009137,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-2,X,1
5009138,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-6,X,0
5009139,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,0,X,1
5009140,M,0,1,0,9,3,2,2,5,1,8,1,0,0,0,UNKOWN,1.0,-9,X,1
5009141,F,0,0,0,2,5,2,3,5,9,4,1,1,1,0,Managers,2.0,0,C,1
5009142,F,0,0,0,2,5,2,3,5,9,4,1,1,1,0,Managers,2.0,0,C,1
5009143,M,1,0,0,7,3,2,3,5,3,8,1,0,0,0,UNKOWN,2.0,0,C,0
5009144,M,1,0,0,7,3,2,3,5,3,8,1,0,0,0,UNKOWN,2.0,-5,0,1
5009145,M,1,0,0,8,5,4,3,5,4,1,1,1,1,0,Managers,2.0,-1,C,1
5009146,M,1,0,0,8,5,4,3,5,4,1,1,1,1,0,Managers,2.0,-11,C,0
5009147,M,1,0,0,8,5,4,3,5,4,1,1,1,1,0,Managers,2.0,0,C,1
5009149,M,1,0,0,8,5,4,3,5,4,1,1,1,1,0,Managers,2.0,0,C,1
5009150,M,1,0,0,8,5,4,3,5,4,1,1,1,1,0,Managers,2.0,0,C,0
5009151,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009152,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009153,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,-6,C,1
5009154,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009155,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009156,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009157,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,-8,C,1
5009158,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009159,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009160,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,1
5009161,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,0,C,0
5009162,F,0,0,0,5,5,2,3,5,2,2,1,0,0,0,Sales staff,2.0,-9,C,1
5009163,F,0,0,0,4,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,0,0,1
5009164,F,0,0,0,4,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,-13,0,1
5009165,F,0,0,0,4,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,-25,0,1
5009166,F,0,0,0,4,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,0,0,1
5009168,F,0,0,0,4,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,-22,0,1
5009170,F,1,0,0,4,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,-17,C,1
5009177,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,C,0
5009178,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,0,0
5009179,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,-39,C,1
5009180,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,C,0
5009181,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,0,0
5009182,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,C,1
5009183,M,1,0,0,7,5,3,3,3,3,5,1,0,0,0,Laborers,2.0,0,C,1
5009186,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,0,0
5009187,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,0,1
5009188,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,C,1
5009189,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,C,1
5009190,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,C,1
5009191,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,-12,C,1
5009192,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,0,C,1
5009193,F,0,0,0,8,5,4,3,5,3,0,1,1,1,0,Managers,2.0,-7,C,0
5009195,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-15,X,1
5009196,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-14,X,1
5009198,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-3,C,1
5009201,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,0,1
5009202,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,0,1
5009203,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-1,X,1
5009204,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,0,1
5009205,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,X,1
5009206,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,C,1
5009207,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-1,X,1
5009208,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,C,1
5009209,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,0,0,0
5009210,F,0,0,0,8,5,2,3,5,1,0,1,1,1,0,Accountants,2.0,-56,X,1
5009213,F,0,0,0,8,5,4,3,5,7,6,1,1,1,0,Accountants,2.0,0,X,1
5009215,F,0,0,0,8,5,4,3,5,7,6,1,1,1,0,Accountants,2.0,0,C,0
5009216,F,0,0,0,8,5,4,3,5,7,6,1,1,1,0,Accountants,2.0,0,C,1
5009217,F,0,0,0,8,5,4,3,5,7,6,1,1,1,0,Accountants,2.0,0,X,1
5009220,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,C,1
5009222,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,-12,C,1
5009223,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,-10,C,1
5009224,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,C,1
5009225,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,-12,X,1
5009226,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,C,1
5009227,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,0,1
5009232,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,C,1
5009233,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,-3,C,1
5009234,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,X,1
5009236,F,1,0,0,7,5,2,3,5,5,6,1,1,0,0,Managers,2.0,0,0,1
5009238,M,1,0,0,4,5,3,3,0,8,6,1,0,1,0,Drivers,2.0,-4,C,1
5009239,M,1,0,0,4,5,3,3,0,8,6,1,0,1,0,Drivers,2.0,0,C,1
5009240,M,1,0,0,4,5,3,3,0,8,6,1,0,1,0,Drivers,2.0,-9,C,1
5009241,M,1,0,0,4,5,3,3,0,8,6,1,0,1,0,Drivers,2.0,0,C,1
5009242,F,0,0,0,0,5,4,2,4,2,1,1,0,1,0,Core staff,1.0,0,C,1
5009243,F,0,0,0,0,5,4,2,4,2,1,1,0,1,0,Core staff,1.0,0,C,1
5009244,F,0,0,0,0,5,4,2,4,2,1,1,0,1,0,Core staff,1.0,0,C,1
5009246,F,0,0,0,2,3,2,3,5,6,3,1,0,1,0,UNKOWN,2.0,0,X,1
5009247,F,0,0,0,2,3,2,3,5,6,3,1,0,1,0,UNKOWN,2.0,-36,C,1
5009248,F,0,0,0,2,3,2,3,5,6,3,1,0,1,0,UNKOWN,2.0,0,C,1
5009249,M,1,0,1,2,5,2,3,5,9,6,1,1,0,0,Drivers,3.0,0,C,1
5009250,M,1,0,1,2,5,2,3,5,9,6,1,1,0,0,Drivers,3.0,0,C,1
5009251,M,1,0,1,2,5,2,3,5,9,6,1,1,0,0,Drivers,3.0,0,C,1
5009252,M,1,0,1,2,5,2,3,5,9,6,1,1,0,0,Drivers,3.0,0,C,1
5009253,M,1,0,1,2,5,2,3,5,9,6,1,1,0,0,Drivers,3.0,0,C,1
5009255,F,0,0,0,4,5,2,1,5,4,0,1,0,0,0,Cleaning staff,1.0,0,0,1
5009257,F,0,0,0,4,5,2,1,5,4,0,1,0,0,0,Cleaning staff,1.0,-10,X,1
5009258,F,0,0,0,4,5,2,1,5,4,0,1,0,0,0,Cleaning staff,1.0,-31,X,1
5009260,F,0,0,0,6,5,4,3,0,5,5,1,0,1,0,Core staff,2.0,0,C,1
5009261,F,0,0,0,6,5,4,3,0,5,5,1,0,1,0,Core staff,2.0,-2,C,0
5009262,F,0,0,0,6,5,4,3,0,5,5,1,0,1,0,Core staff,2.0,0,C,1
5009263,F,0,0,0,6,5,4,3,0,5,5,1,0,1,0,Core staff,2.0,0,C,0
5009264,F,0,0,0,0,3,2,1,5,1,8,1,0,0,0,UNKOWN,1.0,-10,C,0
5009265,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,-12,C,1
5009266,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,0,C,1
5009267,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,0,C,1
5009268,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,0,C,1
5009269,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,0,C,1
5009270,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,0,0,1
5009271,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,-10,X,1
5009272,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,0,X,1
5009274,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,-14,X,1
5009275,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,0,X,1
5009276,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,0,0,1
5009277,M,0,0,0,5,3,2,3,4,5,3,1,0,1,0,Laborers,2.0,-3,X,1
5009278,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009279,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,-4,X,1
5009280,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009281,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,X,1
5009284,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009285,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,-39,X,1
5009286,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,-18,X,1
5009287,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,0,1
5009289,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009290,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009291,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,-7,X,1
5009292,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,X,1
5009293,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009294,F,0,0,0,2,5,2,3,5,5,1,1,0,1,0,Cleaning staff,2.0,0,C,1
5009295,F,0,0,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,C,1
5009296,F,0,0,0,4,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,0,0,1
5009297,F,0,0,0,6,5,2,1,4,4,4,1,0,1,0,Laborers,1.0,0,1,0
5009299,F,0,0,0,6,5,2,1,4,4,4,1,0,1,0,Laborers,1.0,0,X,0
5009300,F,0,0,0,6,5,2,1,4,4,4,1,0,1,0,Laborers,1.0,0,X,1
5009301,F,0,0,0,6,5,2,1,4,4,4,1,0,1,0,Laborers,1.0,0,C,1
5009302,F,0,0,0,1,3,2,2,5,0,8,1,0,0,0,UNKOWN,1.0,0,C,1
5009303,F,0,0,0,1,3,2,2,5,0,8,1,0,0,0,UNKOWN,1.0,-23,X,1
5009304,F,0,0,0,1,3,2,2,5,0,8,1,0,0,0,UNKOWN,1.0,0,C,1
5009305,F,0,0,0,1,3,2,2,5,0,8,1,0,0,0,UNKOWN,1.0,0,0,1
5009306,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-33,X,1
5009307,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009308,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009309,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009310,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-11,C,1
5009311,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-9,C,1
5009312,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-16,C,1
5009313,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,0,1
5009314,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,0,1
5009315,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,0,1
5009316,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009317,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-12,0,1
5009318,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,-14,0,1
5009319,F,1,0,0,2,3,2,3,5,2,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009325,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,0,X,1
5009327,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-19,X,1
5009328,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-8,X,1
5009329,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-13,X,1
5009330,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,0,C,1
5009331,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-18,X,1
5009332,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-38,X,1
5009333,M,1,0,0,8,5,4,3,5,1,1,1,0,1,0,Laborers,2.0,-39,X,1
5009335,F,0,0,0,3,5,4,2,5,4,0,1,0,0,0,Managers,1.0,0,0,1
5009336,F,0,0,0,3,5,4,2,5,4,0,1,0,0,0,Managers,1.0,-1,X,1
5009337,F,0,0,0,3,5,4,2,5,4,0,1,0,0,0,Managers,1.0,-29,X,1
5009338,M,0,0,0,0,5,2,3,5,2,1,1,1,1,0,Security staff,2.0,0,0,1
5009339,M,0,0,0,0,5,2,3,5,2,1,1,1,1,0,Security staff,2.0,-22,X,0
5009340,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,-23,C,1
5009341,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,-26,C,1
5009342,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,-6,X,1
5009343,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,0,C,1
5009344,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,0,0,1
5009345,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,0,C,1
5009346,M,1,0,0,8,5,2,3,5,8,3,1,0,0,0,High skill tech staff,2.0,0,0,1
5009349,M,0,0,0,5,3,1,3,5,1,8,1,0,1,0,Drivers,2.0,0,X,1
5009354,M,0,0,0,5,3,1,3,5,1,8,1,0,1,0,Drivers,2.0,0,X,0
5009355,F,0,0,0,2,3,2,3,5,2,1,1,1,1,0,Laborers,2.0,0,0,1
5009358,F,0,0,0,2,3,2,3,5,2,1,1,1,1,0,Laborers,2.0,0,X,1
5009359,F,1,0,0,9,5,4,1,5,2,0,1,0,0,0,Managers,1.0,0,C,0
5009360,F,1,0,0,9,5,4,1,5,2,0,1,0,0,0,Managers,1.0,0,0,0
5009361,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,-27,C,1
5009362,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,0,1
5009363,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,C,1
5009364,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,0,1
5009365,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,C,1
5009366,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,C,0
5009367,M,1,0,0,5,3,4,3,5,5,7,1,1,0,0,Drivers,2.0,0,C,1
5009368,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,-27,C,1
5009369,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,-11,0,0
5009370,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,0,0,1
5009371,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,-3,0,1
5009372,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,-48,0,1
5009373,M,1,0,0,2,3,2,3,5,0,8,1,0,1,1,UNKOWN,2.0,0,C,1
5009378,F,0,0,2,7,5,4,3,5,8,4,1,1,0,1,Core staff,4.0,0,C,1
5009379,M,1,0,1,2,5,2,3,5,9,5,1,1,0,0,Sales staff,3.0,-28,X,1
5009380,M,1,0,1,2,5,2,3,5,9,5,1,1,0,0,Sales staff,3.0,-20,X,1
5009381,M,1,0,1,2,5,2,3,5,9,5,1,1,0,0,Sales staff,3.0,0,C,1
5009382,M,1,0,1,2,5,2,3,5,9,5,1,1,0,0,Sales staff,3.0,-2,X,1
5009383,F,0,0,0,9,5,4,3,5,5,0,1,0,1,0,Managers,2.0,0,C,1
5009384,F,0,0,0,9,5,4,3,5,5,0,1,0,1,0,Managers,2.0,0,C,1
5009386,F,0,0,0,9,5,4,3,5,5,0,1,0,1,0,Managers,2.0,0,X,1
5009387,F,0,0,0,9,5,4,3,5,5,0,1,0,1,0,Managers,2.0,0,0,1
5009389,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,-5,C,0
5009391,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,0,0,0
5009392,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,-13,X,1
5009393,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,0,C,1
5009394,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,0,0,0
5009395,M,0,0,0,8,5,4,1,5,8,2,1,0,0,0,Core staff,1.0,0,0,1
5009396,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,0,C,1
5009397,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,0,C,1
5009398,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,-22,C,1
5009399,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,0,C,1
5009400,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,0,C,1
5009401,F,0,0,1,0,5,4,3,5,7,7,1,1,0,0,Accountants,3.0,0,C,1
5009402,M,0,0,0,6,3,2,3,5,1,7,1,1,1,0,Security staff,2.0,0,X,1
5009403,M,0,0,0,6,3,2,3,5,1,7,1,1,1,0,Security staff,2.0,0,C,1
5009404,F,0,0,2,0,3,4,3,5,9,7,1,0,1,0,Core staff,4.0,0,0,1
5009405,M,0,0,0,7,5,3,3,5,6,3,1,1,1,0,Drivers,2.0,0,X,1
5009406,M,0,0,0,7,5,3,3,5,6,3,1,1,1,0,Drivers,2.0,0,X,1
5009408,M,0,0,0,7,5,3,3,5,6,3,1,1,1,0,Drivers,2.0,0,X,1
5009410,M,0,0,0,7,5,3,3,5,6,3,1,1,1,0,Drivers,2.0,0,X,1
5112901,M,0,0,0,7,5,3,3,5,6,3,1,1,1,0,Drivers,2.0,0,C,1
5009415,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,1,0
5009416,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,0,1
5009417,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,0,0
5009418,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,0,1
5009419,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,-10,C,1
5009420,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,0,C,1
5009421,F,0,0,0,0,5,2,1,5,2,7,1,1,1,0,Core staff,1.0,-20,X,1
5009423,F,0,0,0,0,5,2,3,5,2,6,1,0,0,0,Security staff,2.0,0,X,1
5009424,M,0,0,0,1,5,2,1,3,9,5,1,1,0,0,Cooking staff,1.0,-12,C,0
5009425,M,0,0,0,1,5,2,1,3,9,5,1,1,0,0,Cooking staff,1.0,0,C,1
5009426,M,0,0,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,0,1
5009427,M,0,0,0,1,3,2,3,5,2,8,1,0,0,0,UNKOWN,2.0,0,0,1
5009428,M,0,0,0,6,5,2,1,0,9,5,1,1,0,0,Laborers,1.0,0,0,1
5009429,M,0,0,0,6,5,2,1,0,9,5,1,1,0,0,Laborers,1.0,0,0,1
5009431,M,1,0,0,9,5,4,3,4,5,5,1,1,1,0,Drivers,2.0,0,C,1
5009435,F,0,0,0,2,3,2,3,5,2,8,1,0,1,0,UNKOWN,2.0,0,C,1
5090746,F,0,0,0,2,3,2,3,5,2,8,1,0,1,0,UNKOWN,2.0,0,C,1
5009436,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5009437,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,0,1
5009438,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-5,C,1
5009439,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-36,C,1
5009440,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-43,C,1
5009441,F,0,0,0,0,5,2,3,5,9,4,1,0,1,0,UNKOWN,2.0,0,C,1
5009442,F,0,0,0,0,5,2,3,5,9,4,1,0,1,0,UNKOWN,2.0,-16,X,1
5009443,F,0,0,0,0,5,2,3,5,9,4,1,0,1,0,UNKOWN,2.0,0,0,1
5009444,F,0,0,0,0,5,2,3,5,9,4,1,0,1,0,UNKOWN,2.0,0,C,1
5009445,F,1,0,0,8,3,3,3,5,6,6,1,1,0,0,UNKOWN,2.0,0,C,0
5009447,M,1,0,0,0,5,2,3,0,5,2,1,1,0,0,Drivers,2.0,0,X,1
5009448,M,1,0,0,0,5,2,3,0,5,2,1,1,0,0,Drivers,2.0,0,X,1
5009450,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,-9,C,1
5009451,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,C,1
5009452,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,C,1
5009453,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,-22,X,1
5009454,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,C,1
5009455,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,-28,C,1
5009456,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,C,1
5009457,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,C,1
5009458,F,0,0,0,6,5,4,3,5,3,5,1,0,1,0,Laborers,2.0,0,X,1
5009459,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,-19,X,1
5009460,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,0,1
5009465,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,C,1
5009466,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,-24,C,1
5009468,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,C,1
5009469,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,0,0
5009470,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,C,1
5009471,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,C,1
5009472,F,0,0,0,4,5,2,3,5,2,0,1,1,1,0,UNKOWN,2.0,0,C,0
5009473,F,0,0,0,5,3,4,3,5,6,1,1,0,1,0,UNKOWN,2.0,-41,X,1
5009481,F,0,0,0,5,3,4,3,5,6,1,1,0,1,0,UNKOWN,2.0,0,0,0
5009482,F,0,0,0,5,3,4,3,5,6,1,1,0,1,0,UNKOWN,2.0,-20,X,1
5009484,F,0,0,0,2,5,2,3,4,7,6,1,0,0,0,Cooking staff,2.0,-37,C,1
5009485,F,0,0,0,2,5,2,3,4,7,6,1,0,0,0,Cooking staff,2.0,0,X,1
5009487,F,0,0,2,2,5,2,3,5,9,2,1,0,0,0,UNKOWN,4.0,0,C,1
5009488,F,0,0,2,2,5,2,3,5,9,2,1,0,0,0,UNKOWN,4.0,0,C,1
