,Unnamed: 0,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,SAFE
253,250727,5050716,M,1,0,0,4,3,4,3,5,9,6,1,0,0,0,Laborers,2.0,-3,C,1
254,376056,5068014,M,1,1,0,2,5,2,3,5,5,2,1,0,0,0,Laborers,2.0,-41,0,1
255,355468,5066928,M,0,1,0,9,5,2,2,5,3,5,1,0,0,0,Security staff,1.0,-29,C,1
256,503043,5096383,M,0,0,0,1,3,4,3,5,1,8,1,0,1,0,,2.0,-37,X,1
257,523537,5100082,F,1,1,0,7,5,4,3,5,2,7,1,0,1,0,,2.0,0,X,1
258,665763,5126724,F,0,1,2,1,5,2,3,5,6,3,1,0,0,0,Sales staff,4.0,0,C,1
259,640301,5125156,M,0,1,1,7,5,2,3,5,7,4,1,0,0,0,Laborers,3.0,0,C,1
260,387308,5068745,F,0,1,3,7,3,2,1,5,7,1,1,0,0,0,Laborers,4.0,-14,0,1
261,115811,5028431,M,0,0,0,7,5,2,1,5,9,7,1,0,0,0,Core staff,1.0,0,0,1
262,729028,5143571,F,0,1,1,1,5,2,3,5,7,3,1,0,0,0,Core staff,3.0,0,X,1
263,389507,5068878,F,0,0,1,1,5,2,3,0,8,1,1,0,1,1,Core staff,3.0,0,X,1
264,44996,5021510,F,0,1,0,4,5,2,3,5,3,0,1,0,1,0,High skill tech staff,2.0,0,C,1
265,367470,5067547,F,0,1,0,5,3,2,3,5,1,3,1,0,0,0,,2.0,0,C,1
266,162184,5036704,F,1,1,0,4,5,2,3,5,8,7,1,0,0,0,Accountants,2.0,0,0,1
267,288967,5054473,F,1,1,1,7,5,2,3,5,7,6,1,1,1,0,Private service staff,3.0,0,X,1
268,236698,5047970,F,1,1,0,1,5,2,3,5,7,6,1,1,1,0,Laborers,2.0,0,C,1
269,693098,5137398,M,0,0,1,5,3,1,3,5,8,3,1,1,0,0,Laborers,3.0,0,C,1
270,254905,5051079,F,0,0,0,8,3,2,2,4,4,5,1,1,1,0,Sales staff,1.0,0,C,1
271,679432,5135779,F,0,1,0,2,5,2,3,5,0,3,1,0,1,0,Accountants,2.0,0,C,1
272,442629,5113670,F,0,1,0,4,3,2,3,5,2,8,1,0,0,0,,2.0,-7,X,1
273,82984,5023745,F,0,1,0,0,5,2,3,5,2,6,1,1,1,0,Core staff,2.0,-3,C,1
274,40115,5021220,M,1,0,0,8,5,4,1,5,9,6,1,0,0,0,Laborers,1.0,0,C,1
275,431401,5089499,M,1,0,0,7,5,2,1,5,9,7,1,1,1,0,Drivers,1.0,-2,X,1
276,38272,5018428,M,0,1,0,2,5,2,1,5,7,1,1,0,0,0,Laborers,1.0,0,0,1
277,333763,5062472,F,0,1,0,0,3,2,2,5,0,8,1,0,0,0,,1.0,0,C,1
278,746495,5148916,M,1,0,2,7,3,2,3,5,5,1,1,0,0,0,,4.0,-5,C,1
279,367353,5067542,F,0,1,0,5,3,2,3,5,1,3,1,0,0,0,,2.0,0,C,1
280,550440,5105755,M,1,0,0,9,5,4,3,5,3,2,1,1,1,0,Managers,2.0,0,X,1
281,488933,5095323,F,0,1,0,8,3,2,2,5,0,8,1,0,1,0,,1.0,0,C,1
282,12987,5009595,F,1,0,0,4,5,2,3,5,3,6,1,1,1,0,Core staff,2.0,0,C,1
283,721156,5143120,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,,4.0,0,0,1
284,521285,5117584,F,0,0,0,2,5,4,3,5,3,1,1,1,0,0,Accountants,2.0,0,0,1
285,404949,5079132,F,0,1,0,1,5,2,3,5,5,1,1,0,0,0,Sales staff,2.0,0,C,1
286,456954,5091071,M,0,1,0,6,5,2,3,5,6,1,1,0,0,1,Laborers,2.0,-40,C,1
287,653757,5126001,M,1,1,2,5,5,2,3,5,6,5,1,0,0,0,Core staff,4.0,0,0,1
288,47577,5021668,M,0,1,1,7,5,2,3,5,6,6,1,1,0,0,Laborers,3.0,-6,C,1
289,232041,5047674,F,0,0,1,5,5,4,3,5,6,3,1,1,1,1,Core staff,3.0,-2,C,1
290,129883,5029203,F,0,1,0,5,3,2,3,5,0,8,1,0,1,0,,2.0,0,C,1
291,178757,5037255,F,0,1,0,6,5,2,3,5,2,2,1,1,0,0,Sales staff,2.0,-26,0,1
292,608687,5116438,F,1,1,0,6,5,2,3,5,5,0,1,0,0,0,Sales staff,2.0,0,0,1
293,154481,5035525,F,0,1,1,0,3,2,3,5,1,8,1,0,1,0,,3.0,-37,0,1
294,182930,5038689,F,1,0,0,7,5,2,3,0,3,0,1,0,0,0,Laborers,2.0,-27,C,1
295,530848,5100313,F,1,1,0,3,3,3,3,5,5,3,1,0,0,0,High skill tech staff,2.0,0,C,1
296,214785,5045598,F,1,1,0,4,5,2,3,5,5,8,1,0,0,0,,2.0,0,C,1
297,40015,5021214,M,1,1,1,7,5,4,3,5,7,3,1,0,1,0,Core staff,3.0,0,X,1
298,151072,5078980,M,1,1,0,7,5,2,3,5,1,3,1,0,0,0,Drivers,2.0,-26,C,1
299,271257,5053458,F,0,1,0,2,3,2,2,5,0,8,1,0,0,0,,1.0,-47,X,1
300,640231,5125147,M,0,1,0,5,5,3,1,5,7,3,1,0,0,0,Drivers,1.0,0,0,1
301,686160,5137036,F,0,0,0,1,3,2,3,5,2,8,1,0,0,0,,2.0,0,C,1
302,737543,5146429,M,1,0,0,8,3,3,3,0,9,6,1,0,0,0,Sales staff,2.0,0,C,1
303,381620,5068377,F,0,0,1,6,3,2,2,4,7,5,1,0,0,0,,2.0,0,C,1
304,250476,5050689,F,0,0,1,2,3,2,1,5,5,3,1,0,0,0,Sales staff,2.0,0,C,1
305,351556,5066655,M,1,1,0,0,5,2,3,0,8,2,1,1,0,0,,2.0,-32,C,1
306,236915,5047990,F,0,1,0,5,5,2,3,5,2,1,1,0,0,0,Managers,2.0,0,C,1
307,522266,5100055,M,1,0,0,6,5,2,3,5,3,4,1,0,0,0,Laborers,2.0,0,C,1
308,595772,5115678,M,0,1,0,1,3,2,3,5,0,8,1,0,1,0,,2.0,0,X,1
309,129512,5029178,F,0,1,0,6,3,4,3,5,1,8,1,0,0,0,,2.0,0,C,1
310,239359,5048135,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
311,665612,5126706,F,0,1,0,1,3,2,1,5,2,8,1,0,1,0,,1.0,0,0,1
312,11839,5009536,M,1,0,0,6,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
313,346834,5065815,F,0,1,0,1,5,2,1,5,2,0,1,1,0,0,Cooking staff,1.0,0,C,1
314,618006,5117030,F,0,1,0,8,5,2,3,5,6,1,1,1,1,0,Drivers,2.0,-5,C,1
315,603164,5116108,M,0,1,0,8,3,4,3,5,5,8,1,0,0,0,,2.0,0,C,1
316,650007,5125780,F,0,1,0,1,5,2,3,5,0,7,1,0,0,0,,2.0,-16,0,1
317,414370,5087745,F,0,1,0,1,3,1,3,5,0,8,1,0,0,0,,2.0,-29,X,1
318,354935,5066885,M,1,1,2,0,5,2,3,5,6,2,1,0,0,0,,4.0,-21,X,1
319,512953,5097045,F,0,1,0,7,5,2,3,5,2,0,1,1,0,0,Cooking staff,2.0,0,0,1
320,355532,5066930,M,0,1,0,9,5,2,2,5,3,5,1,0,0,0,Security staff,1.0,0,C,1
321,210919,5045303,F,1,1,0,8,5,4,3,5,1,0,1,0,0,0,Core staff,2.0,-47,X,1
322,92115,5024304,M,1,1,0,6,3,2,1,0,9,8,1,0,0,0,Drivers,1.0,0,0,1
323,384789,5068583,F,0,1,1,2,5,2,3,5,4,6,1,0,1,0,Sales staff,3.0,-2,X,1
324,694707,5137487,M,1,0,0,9,5,4,3,5,7,2,1,1,0,0,Managers,2.0,0,C,1
325,365044,5067415,M,1,1,0,7,3,2,3,5,7,1,1,0,0,1,Managers,2.0,-2,X,1
326,266304,5053144,M,0,1,1,2,5,2,3,5,7,8,1,0,1,0,,3.0,-2,C,1
327,177680,5150181,F,0,1,0,1,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
328,634718,5118327,F,0,0,1,5,5,2,3,1,9,5,1,1,0,0,Laborers,3.0,0,X,1
329,102013,5024837,F,0,1,0,6,3,4,1,5,6,4,1,0,0,0,,1.0,0,C,1
330,74178,5023212,F,0,0,1,2,3,2,3,5,5,7,1,0,0,0,Sales staff,3.0,0,C,1
331,344562,5065661,M,1,1,0,5,5,2,1,5,2,7,1,1,1,0,Laborers,1.0,0,0,1
332,50281,5021826,M,0,1,0,8,3,4,3,5,5,4,1,0,0,0,High skill tech staff,2.0,0,C,1
333,715229,5142823,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,X,1
334,293361,5054758,F,0,1,2,6,5,2,3,5,4,0,1,1,1,0,Medicine staff,4.0,-10,C,1
335,307934,5061260,F,0,1,0,1,5,3,3,5,9,4,1,0,0,0,,2.0,0,C,1
336,90310,5024193,F,1,1,2,8,3,4,3,5,6,7,1,0,1,0,Managers,4.0,0,C,1
337,661166,5126441,F,0,0,0,1,3,2,1,5,0,8,1,0,0,0,,1.0,0,C,1
338,760290,5149727,F,1,1,0,0,5,2,3,5,2,4,1,0,0,0,,2.0,-5,C,1
339,243575,5048427,F,0,1,0,5,5,2,1,5,2,0,1,0,1,0,Accountants,1.0,0,0,1
340,433469,5089577,F,0,0,0,6,3,4,3,5,8,3,1,1,0,0,Sales staff,2.0,0,0,1
341,411166,5085938,F,0,1,1,1,5,4,3,0,9,6,1,0,0,0,Core staff,3.0,-6,C,1
342,109646,5026089,F,0,1,0,0,5,2,2,5,1,1,1,1,1,0,,1.0,-25,C,1
343,431445,5089501,M,1,0,0,7,5,2,1,5,9,7,1,1,1,0,Drivers,1.0,0,0,1
344,169386,5036943,F,0,1,0,9,5,2,1,5,6,0,1,0,0,0,Managers,1.0,0,X,1
345,734467,5146056,F,0,1,0,4,5,2,2,5,2,7,1,0,0,0,Laborers,1.0,-43,X,1
346,489308,5095351,M,1,1,0,7,3,4,3,5,0,8,1,0,0,0,,2.0,0,C,1
347,447583,5090328,F,0,1,0,2,5,2,3,4,4,3,1,0,0,0,,2.0,0,X,1
348,521159,5100028,F,0,0,0,2,5,4,3,5,3,1,1,1,0,0,Accountants,2.0,-11,X,1
349,261233,5052813,F,0,1,0,2,5,2,3,5,3,1,1,0,0,0,Managers,2.0,-4,C,1
350,446653,5113195,F,0,0,1,0,5,4,3,0,8,3,1,0,0,0,Core staff,3.0,0,C,1
351,455647,5090984,F,0,0,0,5,5,2,2,5,6,3,1,0,0,0,Cooking staff,1.0,-13,C,1
352,760811,5149763,F,0,1,1,5,5,2,1,5,6,1,1,0,1,0,Medicine staff,2.0,-31,C,1
353,687394,5137095,F,1,0,0,5,5,2,3,0,7,7,1,0,1,0,,2.0,0,C,1
354,580905,5113962,M,1,0,0,7,5,3,1,5,9,7,1,1,0,0,Managers,1.0,-24,X,1
355,259864,5052711,F,0,1,2,0,5,4,3,5,7,7,1,0,0,0,,4.0,0,C,1
356,15027,5009694,M,1,0,0,9,3,4,3,4,7,4,1,0,1,1,Managers,2.0,-21,C,1
357,45303,5021529,F,0,0,0,6,5,4,3,5,2,1,1,0,0,1,Core staff,2.0,-26,C,1
358,383200,5068481,M,1,0,1,7,5,2,3,5,1,1,1,0,0,0,Managers,3.0,0,X,1
359,22806,5010158,M,1,1,0,6,3,1,3,5,3,0,1,0,0,0,,2.0,0,X,1
360,75021,5023268,F,0,1,1,4,3,2,3,5,5,5,1,0,1,0,Accountants,3.0,0,X,1
361,89415,5024145,F,1,0,0,5,5,4,3,0,8,6,1,1,1,0,Accountants,2.0,-15,X,1
362,340329,5065376,F,0,1,0,6,5,4,3,5,9,6,1,0,1,0,High skill tech staff,2.0,0,C,1
363,267438,5053207,F,0,1,1,1,5,2,1,5,9,6,1,0,0,0,High skill tech staff,2.0,0,0,1
364,730072,5143635,F,1,1,0,0,5,2,3,5,3,3,1,0,0,0,Security staff,2.0,0,0,1
365,582388,5114044,F,0,0,0,1,5,4,3,5,5,0,1,0,0,0,,2.0,0,0,1
366,439134,5089904,M,0,0,0,7,3,2,3,5,6,5,1,0,0,0,Low-skill Laborers,2.0,0,C,1
367,89955,5024174,F,0,1,0,6,3,2,3,5,0,8,1,0,0,0,,2.0,-19,C,1
368,386545,5068691,M,0,1,0,4,5,2,1,5,8,6,1,0,0,0,Laborers,1.0,0,C,1
369,475455,5092170,M,1,1,3,0,5,2,3,5,7,7,1,0,0,0,Laborers,5.0,0,C,1
370,88373,5024084,F,0,1,0,4,3,2,2,5,2,8,1,0,0,0,,1.0,-5,C,1
371,157447,5036293,F,0,1,0,2,5,2,2,5,3,0,1,0,1,0,Laborers,1.0,-5,X,1
372,547862,5105615,F,1,1,2,2,5,4,3,5,7,7,1,0,0,0,Accountants,4.0,-14,C,1
373,12809,5009581,F,0,0,0,1,3,2,3,5,1,8,1,0,0,0,,2.0,0,X,1
374,357364,5067035,M,0,1,0,8,5,2,3,5,2,0,1,0,0,1,Drivers,2.0,0,C,1
375,285096,5054234,F,0,0,0,2,3,4,1,5,1,8,1,0,1,0,,1.0,0,C,1
376,173617,5139932,M,1,1,1,6,5,3,3,5,5,3,1,0,1,0,,3.0,0,X,1
377,110996,5026472,F,1,1,1,2,5,2,3,5,9,7,1,0,0,0,Waiters/barmen staff,3.0,0,X,1
378,111658,5026622,F,0,0,1,0,5,2,3,5,6,1,1,1,0,0,,3.0,0,X,1
379,96462,5024551,M,0,1,0,1,5,2,3,5,6,1,1,1,0,0,Laborers,2.0,0,C,1
380,280832,5053997,F,0,0,0,5,3,4,1,5,1,8,1,0,1,0,,1.0,-21,0,1
381,41622,5021317,M,0,1,0,8,5,2,3,5,4,7,1,0,0,0,Laborers,2.0,0,0,1
382,212398,5045437,M,0,0,1,2,5,2,3,4,5,0,1,0,0,0,Laborers,3.0,0,C,1
383,662845,5126541,F,1,0,0,1,5,2,3,5,9,2,1,0,0,0,Laborers,2.0,0,C,1
384,31959,5010701,F,1,1,2,8,3,4,3,5,6,2,1,0,0,0,Sales staff,4.0,0,X,1
385,645161,5125478,F,0,1,0,6,3,2,3,5,1,8,1,0,0,0,,2.0,0,X,1
386,378157,5068133,F,0,1,0,5,5,2,3,5,3,2,1,0,0,0,Laborers,2.0,0,C,1
387,361660,5067255,M,1,1,0,9,3,2,3,5,1,8,1,0,0,1,,2.0,0,0,1
388,643249,5125333,M,1,1,2,9,5,2,3,2,7,1,1,0,0,0,Laborers,4.0,0,0,1
389,202717,5042062,F,1,0,2,8,5,4,3,5,4,0,1,1,1,0,,4.0,0,C,1
390,368889,5067620,M,1,1,1,7,5,4,3,5,8,2,1,1,0,0,,3.0,-25,C,1
391,485950,5095160,F,0,1,1,8,3,4,1,5,6,3,1,0,0,0,,2.0,-21,C,1
392,429232,5089367,F,0,0,0,6,3,2,1,5,0,8,1,0,1,0,,1.0,0,X,1
393,676951,5135624,F,0,1,1,4,5,3,1,0,8,7,1,0,0,0,Core staff,2.0,0,X,1
394,134591,5029476,M,1,1,0,0,5,2,3,5,4,3,1,1,1,0,,2.0,-31,C,1
395,509776,5096835,F,0,1,0,1,3,4,1,5,0,8,1,0,0,0,,1.0,0,C,1
396,36257,5010951,F,1,1,1,8,3,2,3,5,6,3,1,0,0,0,Managers,3.0,-1,C,1
397,699488,5139881,F,1,1,0,9,3,4,2,5,1,1,1,1,1,0,Managers,1.0,-7,C,1
398,218519,5045830,F,0,1,0,0,5,2,3,5,6,6,1,0,0,0,Laborers,2.0,0,C,1
399,706877,5142365,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,C,1
400,68530,5022877,F,1,1,2,7,3,4,3,5,6,1,1,0,0,0,Private service staff,4.0,0,0,1
401,721161,5143121,F,0,0,2,1,3,2,3,5,5,4,1,1,0,0,,4.0,0,C,1
402,206784,5042336,F,0,1,1,0,5,4,3,5,8,3,1,0,0,0,Laborers,3.0,-10,X,1
403,715176,5142820,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,0,X,1
404,450277,5090501,F,0,1,0,1,5,2,3,5,3,3,1,0,0,0,Laborers,2.0,0,X,1
405,155911,5035923,F,1,1,1,5,3,3,3,5,5,6,1,0,0,0,Laborers,3.0,-25,X,1
406,697806,5139681,F,1,0,1,5,3,2,3,5,6,1,1,0,0,0,Sales staff,3.0,-4,C,1
407,213081,5045483,M,1,1,0,6,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
408,108957,5025828,F,0,1,0,6,3,1,1,5,1,8,1,0,0,0,,1.0,-9,X,1
409,609522,5116504,M,1,1,0,7,3,2,3,5,9,7,1,0,0,0,Sales staff,2.0,-1,C,1
410,772124,5058532,M,0,0,0,9,5,2,1,4,9,7,1,0,0,0,Sales staff,1.0,0,C,1
411,375841,5068002,F,0,1,0,0,5,2,3,5,2,1,1,1,1,0,Laborers,2.0,-31,C,1
412,58711,5022304,F,0,1,0,0,5,2,2,5,2,2,1,0,0,0,,1.0,-4,C,1
413,441278,5090032,F,0,1,1,4,5,2,3,5,4,4,1,0,0,0,Sales staff,3.0,0,0,1
414,54814,5022094,F,0,1,0,0,3,2,1,5,0,8,1,0,1,0,,1.0,-15,C,1
415,116242,5028451,F,1,1,0,6,3,2,3,5,1,8,1,0,1,0,,2.0,0,C,1
416,388855,5068842,F,0,1,0,2,5,2,1,5,0,1,1,1,1,0,Secretaries,1.0,-8,X,1
417,224997,5046205,M,1,1,2,0,3,1,3,5,1,8,1,0,0,0,,4.0,-23,X,1
418,199847,5041899,F,0,0,0,2,5,2,3,5,4,5,1,1,1,0,Sales staff,2.0,0,C,1
419,107462,5025179,F,1,0,0,4,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
420,225740,5046250,F,0,1,0,1,3,2,3,5,1,8,1,0,1,0,,2.0,0,C,1
421,349954,5066531,F,0,1,0,7,5,2,2,5,3,1,1,0,0,0,,1.0,-28,C,1
422,268677,5053281,M,1,1,0,6,5,2,3,5,5,3,1,0,1,0,Drivers,2.0,-17,X,1
423,407179,5085648,M,0,1,1,0,5,2,2,5,7,7,1,0,0,0,Laborers,2.0,0,1,0
424,289580,5054510,M,1,1,0,0,5,2,1,5,9,8,1,1,0,0,Sales staff,1.0,0,0,1
425,18858,5009917,F,0,1,2,1,3,4,3,5,7,7,1,0,1,0,Accountants,4.0,0,1,0
426,701272,5140106,M,1,1,0,9,5,2,3,5,2,6,1,0,0,0,Laborers,2.0,0,C,1
427,209461,5045051,F,0,0,0,6,5,4,1,5,7,6,1,0,0,1,Laborers,1.0,-44,X,1
428,478152,5092332,F,0,1,0,0,3,2,1,5,0,8,1,0,1,0,,1.0,0,C,1
429,88328,5024083,F,0,1,0,4,3,2,2,5,2,8,1,0,0,0,,1.0,0,C,1
430,92445,5024341,M,1,1,0,6,5,2,3,5,1,5,1,0,0,0,Drivers,2.0,-6,X,1
431,56599,5022198,M,1,1,3,2,5,2,3,5,7,6,1,0,0,1,Laborers,5.0,0,C,1
432,370538,5067726,F,0,1,1,2,3,3,3,5,9,3,1,1,1,0,Managers,3.0,0,C,1
433,207815,5044708,F,1,1,0,9,5,4,3,5,0,7,1,0,1,0,,2.0,-15,X,1
434,26367,5010369,F,1,1,1,4,5,4,2,5,9,3,1,0,0,1,Medicine staff,2.0,0,C,1
435,13951,5009646,M,0,0,0,2,5,2,1,5,5,1,1,1,0,0,Low-skill Laborers,1.0,0,X,1
436,449262,5090434,M,1,1,0,9,5,2,3,5,2,5,1,0,0,0,Managers,2.0,-4,0,1
437,131623,5029284,F,0,1,0,6,3,2,2,5,0,8,1,0,1,0,,1.0,0,X,1
438,272067,5053509,M,1,1,4,4,5,4,3,5,8,4,1,0,0,0,Managers,6.0,-28,C,1
439,180945,5038583,F,0,1,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
440,633735,5118271,F,0,0,0,1,5,2,3,0,2,0,1,1,0,0,Medicine staff,2.0,0,0,1
441,206143,5042300,M,1,1,1,6,5,2,3,5,5,3,1,1,1,0,Drivers,3.0,0,C,1
442,571268,5113335,M,0,1,0,0,5,2,1,5,1,3,1,0,0,0,Security staff,1.0,0,C,1
443,570261,5113278,M,0,1,0,1,5,2,3,0,9,7,1,0,0,0,Low-skill Laborers,2.0,-32,X,1
444,58923,5022316,M,1,0,1,8,3,4,3,5,8,5,1,0,0,0,Managers,3.0,0,C,1
445,590804,5114651,F,0,1,0,1,5,3,1,5,9,7,1,0,0,0,Sales staff,1.0,-9,0,1
446,417138,5088292,M,1,1,1,7,3,2,3,5,3,7,1,0,0,0,Drivers,3.0,0,0,1
447,344313,5065648,F,0,1,0,0,5,2,3,2,9,3,1,1,1,0,Core staff,2.0,0,0,1
448,418431,5088671,M,1,1,0,7,3,4,1,5,9,5,1,0,0,0,Core staff,1.0,-39,X,1
449,111258,5026543,M,0,1,1,6,5,1,1,5,4,2,1,1,1,0,,2.0,-28,C,1
450,737300,5146405,M,0,1,0,6,5,2,1,5,9,5,1,1,1,0,Core staff,1.0,0,C,1
451,757076,5149553,F,0,1,1,7,3,4,3,5,5,5,1,0,0,1,Managers,3.0,0,C,1
452,4690,5009122,F,0,0,0,4,3,4,2,0,4,7,1,0,0,0,,1.0,-37,C,1
453,471479,5091894,M,0,0,0,4,3,4,1,5,9,4,1,0,0,0,Sales staff,1.0,0,0,1
454,527729,5100213,M,0,1,2,2,5,2,3,5,6,7,1,1,0,0,Laborers,4.0,0,0,1
455,543230,5105349,F,0,0,0,0,5,4,3,5,8,1,1,0,0,0,High skill tech staff,2.0,0,0,1
456,18311,5009879,F,0,1,2,4,5,2,3,4,9,4,1,1,0,0,Laborers,4.0,0,0,1
457,566637,5112963,F,1,1,2,1,5,2,3,5,7,5,1,0,0,0,Cleaning staff,4.0,-1,C,1
458,31124,5010649,M,0,0,1,1,5,2,3,5,9,7,1,1,1,0,Laborers,3.0,0,0,1
459,398400,5069429,M,1,1,0,6,5,2,3,4,4,7,1,0,1,0,Sales staff,2.0,-42,0,1
460,505816,5096594,F,0,0,0,6,5,2,1,5,8,4,1,1,1,0,Core staff,1.0,0,0,1
461,261110,5052799,F,0,1,0,0,5,2,1,5,2,3,1,0,1,0,,1.0,0,C,1
462,210467,5045213,F,0,1,1,0,5,2,3,5,4,0,1,1,0,0,Medicine staff,3.0,-37,X,1
463,7224,5009267,M,1,0,0,9,5,4,3,0,9,4,1,1,1,0,Managers,2.0,0,C,1
464,76557,5023363,M,0,1,0,5,5,2,1,5,8,3,1,1,0,0,,1.0,-22,C,1
465,643138,5125327,F,1,0,0,2,5,2,3,0,9,7,1,0,1,0,Sales staff,2.0,0,0,1
466,517622,5099911,F,0,1,2,2,5,2,3,5,9,4,1,1,1,0,Sales staff,4.0,-4,C,1
467,756877,5149544,F,0,1,0,2,5,2,3,5,7,2,1,0,0,0,Core staff,2.0,0,C,1
468,614480,5116794,F,0,1,0,0,5,2,3,5,2,2,1,1,1,0,Managers,2.0,0,0,1
469,609386,5116497,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,,2.0,0,0,1
470,622784,5117329,F,0,1,1,9,5,4,1,0,7,7,1,0,0,0,Managers,2.0,-2,C,1
471,448799,5090404,F,1,0,0,9,3,4,1,5,5,6,1,1,1,1,Managers,1.0,0,X,1
472,759255,5149674,F,0,1,0,4,5,2,3,5,3,4,1,0,1,0,Medicine staff,2.0,0,C,1
473,630556,5118032,F,1,0,0,4,5,2,3,5,2,0,1,0,0,0,Core staff,2.0,0,0,1
474,406129,5079247,F,0,1,0,7,5,4,1,5,4,8,1,0,0,1,Core staff,1.0,-5,C,1
475,13394,5009617,M,1,0,0,7,3,2,3,5,3,8,1,0,0,0,,2.0,-42,C,1
476,280156,5053962,F,0,0,0,8,5,4,3,5,6,3,1,1,1,0,Core staff,2.0,0,C,1
477,650718,5125819,F,0,1,2,4,3,4,3,5,8,1,1,1,1,0,Laborers,4.0,0,C,1
478,414042,5087631,F,0,1,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,C,1
479,451696,5090597,M,1,0,0,6,5,2,3,0,7,7,1,0,0,0,Security staff,2.0,0,C,1
480,483953,5094973,F,0,1,1,0,3,2,1,5,5,2,1,0,1,0,Cooking staff,2.0,0,0,1
481,214151,5045559,M,1,1,1,4,5,2,3,5,3,2,1,0,0,0,,3.0,0,C,1
482,109286,5025959,F,0,1,0,2,5,2,3,5,6,0,1,0,0,0,Core staff,2.0,-41,X,1
483,645540,5125510,M,0,1,1,6,3,2,3,5,5,8,1,0,1,0,Security staff,3.0,0,0,1
484,762160,5149857,M,1,0,0,1,3,2,2,5,9,4,1,0,0,0,Laborers,1.0,0,0,1
485,185284,5038827,M,1,1,0,2,3,2,3,5,0,8,1,0,0,0,,2.0,0,0,1
486,660773,5126422,F,0,0,0,0,3,2,3,5,0,8,1,0,1,0,,2.0,0,C,1
487,601205,5116002,M,1,1,1,9,3,4,3,5,4,3,1,0,0,0,High skill tech staff,3.0,-17,X,1
488,575386,5113574,F,0,1,0,2,3,2,1,5,2,8,1,0,1,0,,1.0,0,C,1
489,168853,5036931,F,1,1,2,4,3,3,3,5,7,6,1,0,0,0,Managers,4.0,0,X,1
490,151094,5078982,M,1,1,0,7,5,2,3,5,1,3,1,0,0,0,Drivers,2.0,-20,C,1
491,251456,5050771,F,1,0,1,5,3,4,3,0,9,7,1,0,0,0,,3.0,0,C,1
492,600682,5115980,M,1,1,2,5,5,4,3,5,6,3,1,0,0,0,Managers,4.0,0,0,1
493,766901,5150239,F,1,1,0,0,5,2,3,5,2,8,1,1,0,0,Laborers,2.0,0,C,1
494,624043,5117442,M,1,0,0,5,5,2,3,5,2,3,1,1,1,0,Drivers,2.0,-25,C,1
495,177078,5145952,F,0,1,1,9,3,4,1,5,5,7,1,0,0,0,Accountants,2.0,0,X,1
496,592097,5115473,F,0,1,0,1,3,2,3,5,1,8,1,0,0,0,,2.0,0,C,1
497,508142,5096752,M,1,0,0,9,5,4,3,5,5,3,1,1,1,0,,2.0,0,C,1
498,661274,5126451,M,1,0,0,8,3,4,3,5,6,1,1,1,1,0,Managers,2.0,-2,X,1
499,434064,5089620,F,1,0,0,7,5,4,3,5,4,4,1,1,0,0,Laborers,2.0,0,C,1
500,365395,5067434,F,0,1,0,1,3,2,2,5,1,8,1,0,0,0,,1.0,0,0,1
501,391049,5068971,F,0,1,0,8,5,4,1,5,3,4,1,0,1,1,Managers,1.0,-41,X,1
502,743849,5148773,M,1,1,0,4,5,2,3,5,9,3,1,0,1,0,Sales staff,2.0,0,C,1
503,80264,5023588,M,0,0,0,6,5,2,2,5,5,0,1,0,0,0,Laborers,1.0,-24,0,1
504,449873,5090475,M,1,1,0,2,3,2,3,5,6,1,1,1,0,0,Laborers,2.0,-1,X,1
505,460286,5091258,F,0,1,0,6,5,2,2,5,4,4,1,0,0,0,Medicine staff,1.0,0,0,1
506,303730,5061103,M,1,0,2,3,5,2,3,5,7,4,1,1,1,0,Core staff,4.0,0,0,1
507,511193,5096911,M,1,1,0,7,5,2,3,5,5,1,1,0,0,0,,2.0,0,X,1
508,485447,5095117,F,0,1,0,0,5,4,3,5,6,4,1,0,0,0,Core staff,2.0,0,C,1
509,200784,5041948,F,0,0,0,9,5,4,3,5,8,4,1,1,1,0,,2.0,0,C,1
